date,oid,total_lines,total_chars
2017-01-13 20:42:59,d704851489a3573e43e45620d5d903420624e4cc,3202,75708
2017-01-13 03:26:21,790f307485bdb75fe6142392bee31d482e553c77,3202,75708
2017-01-13 03:03:35,bb1b3e39e7583a1c07fea0c3d5f6108e95876525,3200,75684
2017-01-08 19:07:55,70b5d675ce6c0dc4298f4720a5b60a46f0304057,3202,75708
2017-01-07 22:57:29,5d4783966afe73c13af53cddb2f117427add81e9,3202,75708
2017-01-06 18:39:07,9f60524e14577837d99999787f77d2950c710799,3202,75708
2017-01-06 18:23:52,225929717921403adfe8e5105b7239721f6d77e5,3202,75708
2017-01-06 15:06:05,126d4aae456ae806e398762b191c1b0f1141e944,3202,75708
2017-01-05 20:27:24,8ef2279ee4b775f1c66a2baa31400cce4cae6055,3202,75708
2017-01-05 19:13:23,f143a83a44bca08d7199fa7727ed2079d90e63ca,3202,75708
2017-01-04 17:09:10,d7d2214756e3d3741813aa214fe0fbf407a9ac2a,3200,75684
2016-12-28 20:10:14,54d78d002ddc8579a034a7e285ad2d80c975abbf,3200,75684
2016-12-28 19:43:15,e9b378fdda07aabeb657001028bc4678e731ad92,3200,75684
2016-12-28 19:40:18,64029a9e7e8100d22fdfef3ffab7cd4b8eee1e75,3200,75684
2016-12-28 17:31:50,876b9c74c90d475c989aef54205e4e1c5d47bfa3,3200,75684
2016-12-27 18:44:17,5025101d37bd2b44bae1d6f71e0f332255d0d10b,3200,75684
2016-12-26 00:22:28,ab83acc79206024073d49fdddf81714aa8d67c05,3200,75684
2016-12-22 20:01:42,62f1c1951059dfc118af46214653675f6d6c2848,3200,75684
2016-12-22 19:34:46,ba81f12370721538c07f85962862905b8dd631dc,3200,75684
2016-12-22 16:07:30,29aed9ea973ae7ff49ee3b08d8373e59469d7130,3200,75684
2016-12-22 01:41:35,3350227f44dcf36b6fe3c509dcc35fe512965183,3200,75684
2016-12-21 00:27:29,e674e4e26a56282bb1efca266ad97dd781234841,3200,75684
2016-12-21 00:27:28,1cb85b70f2c3aa9bcc9ce4c2f76c9a91b92aae24,3200,75684
2016-12-20 16:58:05,8ea3226a5cf13a2f1dbaf8a3d4706528171914b6,3200,75684
2016-12-20 16:57:27,74a3247892fc047dd356e14f90c727c2627a41e2,3200,75684
2016-12-20 16:57:26,86c4c27a6a538d3f5ccbf4ca8765a49d90ef54a4,3200,75684
2016-12-16 20:20:53,0848a8a4862fd8bbe7ba64654e6bc731b4b622b7,3200,75684
2016-12-16 00:58:19,a5423083bf8a9b02b89c9eb1b09f3c782b830935,3200,75684
2016-12-06 19:26:48,7af53ddfcdf1edbe148aa5db30bed24f099e1c58,3200,75684
2016-12-06 18:33:22,983d0e9829001c3cc2cbd6e60d654da1aee5b638,3200,75684
2016-12-06 03:53:36,f0692c82a4eb0a698735a946bbecda0c30296411,3200,75684
2016-12-06 03:33:03,d3ff536de433165786f36021fd622092ae46cb5c,3200,75684
2016-12-05 18:59:07,c166bb0e37e6dd4d4ef2d7f41af0b4038575b3a3,3200,75684
2016-12-05 18:08:49,31d31bf1d3c0e905c587474b4290dc4a878be1ae,3200,75684
2016-12-01 19:40:38,47651363c0ecb05cd01b0bd0020e2162dc7d77a3,3200,75684
2016-12-01 19:35:59,d52d6eddff43b674a53a18268c2b17dbd29032a5,3200,75684
2016-12-01 19:06:32,3a09833b6c542c217c0eda22a74891944e15982e,3200,75684
2016-12-01 18:26:07,117d228fc2ae3e0b71f012807ec04b676921e984,3200,75684
2016-11-30 19:24:02,9ac957f8a13d7fef2c6910dcf5db10aef6a93160,3200,75684
2016-11-30 18:13:53,c6577a6518d7f6d78e012603086dc9c97492b0ec,3200,75684
2016-11-30 17:47:16,0e3b290cc15b308d6307c2d07901981f69df45dc,3200,75684
2016-11-30 16:23:43,82bc2a6d3daed64e33e433d699329c179023a1d3,3200,75684
2016-11-30 11:54:28,6f33bdcfd3241fad8e53e9fdf7b95d0be2e4bc0e,3200,75684
2016-11-30 11:01:59,d14739798392af9a87890f8342e3524a295bff8f,3200,75684
2016-11-28 21:18:58,74df429057c02572f4a758a668d967b7e81a4f75,3200,75684
2016-11-28 20:30:40,37f58264cd9048a697b302e74577ae13028c7954,3200,75684
2016-11-28 20:29:36,ee230c807fbbd820fe19733cc07d934d0ea2dccd,3200,75684
2016-11-28 18:02:40,d140d585c27dcdf5d34aba271798877624475efe,3200,75684
2016-11-28 17:57:03,52958a0340241091d17ac17e669eaa0017f07c48,3200,75684
2016-11-28 15:52:23,84e7c031477cecc6c188b48bf61c93f7cb63782d,3200,75684
2016-11-27 02:37:21,320f1f64db8591e0de0a34f4f521b53d3553eec5,3200,75684
2016-11-27 02:12:12,1f176de497d4a4de28d36d745d24ad8f7add62f9,3200,75684
2016-11-25 17:12:33,5ab89ff25d3ea99e8700e2343496d15eec67d0bd,3200,75684
2016-11-23 16:43:29,3363237123f885a50ddbd3570d197aa4ecfc0ad1,3200,75684
2016-11-23 15:35:45,4d434acab7d4a7b8afaf2ae2a7783c214e356c94,3200,75684
2016-11-22 22:11:04,9f28b7cede30f5f4f60e7329ac39f8191e1b6328,3200,75684
2016-11-22 21:34:53,16e78bbccdaaec8434f5c0e2eaff39ea4bfacc39,3200,75684
2016-11-22 19:26:58,52ed9093ebd5fa86ed406d87aafd68cf9826d5eb,3200,75684
2016-11-22 19:11:43,4174a090d04920c0d90530ea455377093dd58d88,3200,75684
2016-11-21 19:24:28,7f762d02bf843a2b871750a07c5398c644d017f1,3200,75684
2016-11-21 19:24:19,9d68ab6ba732a0deb858dbf3ff2cd029f1fbc348,3200,75684
2016-11-18 15:21:04,f3a36fe97f7f504688619b1f44fbe0c2009624a1,3200,75684
2016-11-18 14:39:54,757e1c6367fa10d19154d58fdbe6e069ae7e3459,3200,75684
2016-11-17 18:10:32,515db18793422d280d2dce8bb6512583bee06cbc,3200,75684
2016-11-17 17:00:28,be8326baf2c14d67e8a895add49e45b6e96d308e,3200,75684
2016-11-15 20:33:42,3c94ee7ae3945d6b5ccb4132267bc71d507b304f,3200,75684
2016-11-15 20:09:19,4fcf31730c54b58035a34c39916ed453552a00b6,3200,75684
2016-11-14 20:43:27,de256948db25e43ba3356d1a2f9a9fd8c823fe2c,3200,75684
2016-11-14 17:34:19,104241c00df5e32bf93849c9f18fe081ca2237dc,3200,75684
2016-11-11 22:22:06,54487ef054c2d762601f301d0a745806ec96bffe,3200,75682
2016-11-11 22:00:03,1d2d6d843f53eae96a83dcaa69fe027fbb7ff1b6,3200,75682
2016-11-11 16:37:31,8b8b4a811859e07615eab3db790652553bed460e,3200,75682
2016-11-11 16:09:02,138e189cac2cd4bad93ef6fd661c73e3adf1add6,3188,74970
2016-11-11 15:54:07,229b967c71dcc436bd3ee5351348c85870d90ed3,3188,74970
2016-11-10 18:45:44,da4d6ec58288323e9892936992e429851844a297,3200,75682
2016-11-10 17:12:02,7b65cd23db6fc45f2f9614d2f232dfa91edc9309,3200,75684
2016-11-09 21:41:57,b309e3ce1e8fff1311101def6cc628ab9bd65c32,3188,74970
2016-11-09 21:19:19,e415c0f35056d1cd1c6922c56d85575a9e1bbb88,3188,74970
2016-11-08 21:15:05,fa6e4fe8b161fe1eee125418454853150982cf01,3188,74970
2016-11-08 20:48:28,512e62b13e4bead95198fc14f73b8ac14577d58b,3188,74970
2016-11-08 17:26:02,b5d4df6223f55bd06d639b2b6e99597794bb9f2c,3188,74970
2016-11-08 16:36:45,5e8faa2fbb39478e3291ad2b3c60adc0e13bd2e1,3188,74970
2016-11-08 16:33:57,44b97be712cac30293c9fb822bd9a9de4cbde2fe,3188,74970
2016-11-08 03:31:13,25eb13ccff648e80ce8af1a7d3d9b7c37b840cb2,3188,74970
2016-11-07 21:40:51,e419e20acf92849397b25fb69225e39001909763,3188,74970
2016-11-07 21:34:26,3e3d95ebb9c89adec8542058a5da21a24d88098c,3188,74970
2016-11-07 21:28:48,993b694d492ed7471af4750ecb89aae853eb3c03,3188,74970
2016-11-04 18:08:05,84e1813e95e69f2dcce57d0547ad5ce9f4eebbdd,3188,74970
2016-11-04 18:07:33,974d846ac66939c9c61fb9b3afbbe0e3c21679a9,3188,74970
2016-11-04 17:45:19,d1b2511864ccaf573cb316c628302f4d4bc3ff65,3188,74970
2016-11-04 17:30:30,abc4f55f64c0e7a81d5adce700ca3a1f5302797d,3188,74970
2016-11-04 14:31:41,87c49ae44b1e22e8b61c0f3365f46934c6fb011a,3188,74970
2016-11-01 16:49:27,c89c618ccf25b552063e3b3b533eff8065806fc1,3188,74970
2016-11-01 16:16:34,df78f57a5105c7cc741ca076ea01e0741bb6a4c0,3188,74970
2016-11-01 16:15:10,88ff0332882cfc0e3fc18b31bc929cd925a3a941,3188,74970
2016-11-01 15:01:36,1b9b3c1a290b55d6ee7dd1c3cd7f4d052cdcc384,3188,74970
2016-10-28 20:00:51,f878bf2365736db0e2468952c65fb45f991db223,3188,74970
2016-10-28 19:42:52,156678ab6c75b8ee77cb580b46be0bc11b48fbf9,3188,74970
2016-10-28 19:14:22,2536ad29c343a7feffc9b6b7fce1916e79af0ab3,3188,74970
2016-10-28 19:04:18,a1d4ceae54a0c4e986c76ea532a1ea21aaefc40c,3188,74970
2016-10-28 18:57:43,5ecb5c3754f9bad00d4bb4185e32be7e53613fe5,3188,74970
2016-10-28 18:35:05,21a3f1a7ed85b9b9fdf60dab0b568eef50ea3288,3188,74970
2016-10-28 18:06:35,8ccef7b9abb91c7bfa60d7a2acccc1319251909e,3188,74970
2016-10-28 18:05:49,1fbc17d2815ee31edd07714329e8c439137d18b9,3188,74970
2016-10-28 16:10:58,2c819a672bfcffbd08996ff12ef7a02b37a6e50e,3188,74970
2016-10-28 15:25:53,265c02b0c182b4db9a5f1c5994e57a5ab2a3563d,3188,74970
2016-10-28 14:36:33,285b5f7d77760afe79b47195c319d7c4cc352d49,3188,74970
2016-10-28 13:44:34,9a51efc7d2671604b3df6ac1604c1d385bf72f13,3180,74850
2016-10-27 20:48:34,575a8cf04896e0998d40af129b17f5d07bd70d23,3180,74850
2016-10-27 20:23:03,4235dbd758ea25c77465b52290d06e3d364681d0,3180,74850
2016-10-27 17:31:12,43ca435e1a756276cb20e031bc28b5b6ba0c17f7,3180,74850
2016-10-27 16:40:59,aa021531d905c5f56abf3e5b87b288260add05a4,3180,74850
2016-10-27 03:49:48,70cc6022f9239fd4c9e9133670ad593d9259dd8f,3188,74970
2016-10-27 03:30:12,9e3eebc8924ee0b24d149b6f7de13020519ef2fe,3188,74970
2016-10-27 03:28:34,25c78de356bbacf3e506dae3cb56094b06bb455a,3188,74970
2016-10-27 03:27:33,5547cca779b73557dcbda80e1baacb7508be6cf7,3188,74970
2016-10-27 01:10:40,9d10e28d09cf814d9bfa0d990762e68ef1440325,3188,74970
2016-10-26 23:08:36,e7ca08038a6c3f83e36e8c2b67d719a58b329de5,3180,74850
2016-10-26 21:32:27,73cc580e0b784275febf6300e1d147cf02c2a8d7,3188,74970
2016-10-26 20:44:07,35a72f63a4e4e8c6b8b9428e2461da326de14b3c,3188,74970
2016-10-26 19:22:28,a56fc707ed7529b47d121cc200638e7f373c84da,3180,74850
2016-10-26 19:12:08,df2a09193702adf28e45fc128aded158c6956245,3180,74850
2016-10-26 18:41:37,cd36e3702fe9d86131c039d0ce13adde0f0aade9,3180,74850
2016-10-25 19:21:41,f1929342d90f36317044f62f0a940b987fb77824,3180,74850
2016-10-25 18:08:21,afbe3cdcd79e6ac023af029ec75205e8764f814d,3180,74850
2016-10-25 15:49:51,321afc16268e5b403a96aec0df411844fa2af437,3180,74850
2016-10-25 15:25:09,098d38ac76ac3d9199699ecc6591f7a82af48eed,3180,74850
2016-10-25 15:16:07,0c81ee4af6cfc46eb01fb92936a93da0cecbeac9,3180,74850
2016-10-25 14:21:23,3c7df3e9974e7c3fa8a5720b5ae930a52567e8d2,3180,74850
2016-10-24 18:21:15,fe90cd3177a3cc25608127ece67c7bf62ef2c0f2,3180,74850
2016-10-24 17:58:58,fccbae25ed4295bfc6acc2736897908f17a28826,3180,74850
2016-10-24 16:05:22,55a2f33052f8b68ac743bb10e36f16f148864fd8,3180,74850
2016-10-24 15:33:00,9a0827226218c9147115df7e3548b8b9f441a784,3180,74850
2016-10-24 14:25:51,506832e63b99808ed5ecb77763698d0ebc0693a1,3180,74850
2016-10-24 13:59:22,a4205a0500fc8b051f78ef600c84e9881bbfa384,3180,74850
2016-10-24 12:56:19,54ebd9e3620ed7bf89371e3cea179f75cad5fe1d,3176,74798
2016-10-21 20:53:56,e1f008edcde3db53f5e7f339fae4c5f656dc7e0a,3176,74798
2016-10-21 20:23:38,99448bd1223c039a3bbe49d85a0f661497d5a167,3176,74798
2016-10-21 15:22:54,e68b77273c709fc00df9b0f73965abd9b1d33fa9,3176,74798
2016-10-21 14:18:12,5b425d54d0bc64aff8c88378b4a710ce8c0cf2d9,3176,74798
2016-10-19 17:28:27,7c72eefc00b32acf809fb9cdf871777cfe92b710,3176,74798
2016-10-19 15:40:53,a5f0df30dd899330e0049c7b751c7358d1ecf9c4,3176,74798
2016-10-18 14:38:29,ab71ea1e45824eb6cdae5e911c60c59630431c6b,3176,74798
2016-10-17 21:04:10,e2f3b72fcfd5943cc7044884b4798825cc1cc1a6,3176,74798
2016-10-17 20:50:37,46592c4bef3bbc1e204c2352ef0d5121453d9fb0,3176,74798
2016-10-17 20:29:33,97f6bbc60c7cd779448079bf765e9c4911d27b5d,3176,74798
2016-10-17 20:10:40,7886f21cd88db633a0f5d31bb3e351c144ebe9ee,3176,74798
2016-10-17 19:08:11,a1a99dd9aabdc4726a0a25d5f9536323907f85ac,3176,74798
2016-10-17 18:23:39,7049d11c1f2983017f95c0f69ff910b866b0f0ff,3176,74798
2016-10-17 03:14:08,5eb90735ed5b000bd6ac791a58e976c49f961642,3176,74798
2016-10-17 02:40:08,73b03de63e09b51e5b1c9997060f9656b721aba8,3176,74798
2016-10-13 19:49:57,4386895636c32faac7aeaf21fc448d4102ce1426,3176,74798
2016-10-13 19:27:44,abcb6276ff8d6dd39c89735f6a2a256484b2152c,3176,74798
2016-10-12 23:28:35,48b43c0775de053c7232c122428d973b13ae1313,3176,74798
2016-10-12 23:06:56,dc18fa3b4592e1b0ddf81f0d588aef5c0484f5a9,3176,74798
2016-10-12 21:00:56,9dc61dba1a0451358ac03c88169fc8893e01aecd,3176,74798
2016-10-12 19:50:10,053206327b259d389c835811deb051dc5bd71b28,3176,74798
2016-10-12 18:41:51,7f4f6b72b7e1d3f03162374473f0b79869d66220,3176,74798
2016-10-12 18:21:11,45829df02920b9c0adda77a5cf14950f61a7470a,3176,74798
2016-10-12 18:16:07,bd83e250af50ab9f919fc0be24622b3c80e820e0,3176,74798
2016-10-12 01:29:41,9720803d03b202505ad65483afe83adc95cb22fc,3176,74798
2016-10-11 20:37:09,04c6209a0b34888039b5ca37afc95e4fa5b94e2a,3176,74798
2016-10-11 20:16:16,ca8950bf9c65fd43e8a48561f90fa3651f0d2327,3176,74798
2016-10-11 15:14:23,0d7662df52fd28b099eff1bee4282c88fcfffbff,3176,74798
2016-10-10 13:02:40,fe00452b7b4218b2ec3b83445db9a8d3f7173eba,3176,74798
2016-10-10 12:41:02,4efe99017a37ea072cd22fa50ec03029842cb430,3174,74724
2016-10-10 02:12:20,00a053cc38a0e88e18c85bdefe648960f748092f,3176,74798
2016-10-09 18:09:14,acc46f5fe3d0ef1ffe5c871c9570f5cc69f1c27e,3176,74798
2016-10-09 17:41:10,d0c10e0567c0d8d43bdad4de1ff6499805441a52,3174,74724
2016-10-09 17:18:18,46a0e86125d95cae4120f6208e77a0491e29082a,3174,74724
2016-10-09 16:36:52,83c80087c0e488ff641984c03503144ef809e19f,3174,74724
2016-10-08 03:39:01,3ab251c90cc14335eff0301f96697adb47a956cd,3176,74798
2016-10-07 22:57:05,8e26368d4e614e84d2fada8da18fe5b1afeffe9d,3174,74724
2016-10-07 22:26:23,ec6f298972e53838afb8367da29df2f06f476e1c,3176,74798
2016-10-07 22:11:01,f874e670c416710f76f9479c98033e0660d05eef,3174,74724
2016-10-07 00:46:54,eba02da2713c902a77f84f0567d18ecf6961e666,3174,74724
2016-10-05 19:02:50,03d77b34b428cf2f11efb2e37ee0dc919467e99b,3174,74724
2016-10-05 18:42:17,8465ea18d029262fce80a1bf4085cac5164a0233,3174,74724
2016-10-05 18:09:26,b0aba20a6e7175d49a80efd4796e22489ce00d02,3174,74724
2016-10-05 17:25:32,08df8dfbf27a476601f4dc1d8dd876b97eb55c8a,3174,74724
2016-10-05 16:54:16,afc4a278e69a9d045e309308a29fcf0e1b71f9f1,3174,74724
2016-10-05 16:47:25,76f152ada6da1de9f59124a6101d733e70cc0614,3174,74724
2016-10-04 19:01:48,78de3187531c52685ef100229f3e6e01a5cf133f,3174,74724
2016-10-04 18:39:23,bda8bb6d47ac794f70be259aa940e7f96fd1fe8a,3174,74724
2016-10-03 23:52:08,7fc39fed70cbd65c4cadff37755ec7d8461f3438,3174,74724
2016-10-03 20:01:39,ea99962979b74c346c7f18d576f38ba66a88d283,3174,74724
2016-10-03 17:12:52,4448a9fa49e7fcbd59f87e6b2387a60377362e27,3168,74583
2016-09-30 20:35:24,d5ea9c4daa6a3352d7469d988719de4796a927fc,3174,74724
2016-09-30 20:35:23,bf8b030417c4b52b0f152cbd5a0c3e52f667f458,3174,74724
2016-09-29 14:11:15,5e276d0e72f2ca560480138e69f595628ab2390c,3174,74724
2016-09-29 14:11:14,b70084c6bfb92a69d3c596e0632ce029ed833a50,3174,74724
2016-09-27 22:19:51,0119aba410174f3f1a3d6d79427a1d121649b6d1,3174,74724
2016-09-27 21:18:16,12357a80821f5adab638ca2bfa329cd1bb97e62b,3174,74724
2016-09-27 20:53:36,f528c01ca9ac396135f7a89e58e3c046de1f352d,3168,74583
2016-09-27 16:18:17,4a22afd29a90c4ba4e6de3bf3c37241cfc060ba5,3174,74724
2016-09-27 13:54:46,bdce6ae4935bac02d0dd4e125c3677134621d4b4,3168,74583
2016-09-27 13:54:44,65d15d3960d959ce205886ba3b1acfd6c35fb81e,3168,74583
2016-09-27 13:54:43,90984be20cff37415addb95362d23e1daf87793a,3168,74583
2016-09-27 13:54:41,ebbe85b79a62d8531e8551c07df0c458d8dc4ea5,3168,74583
2016-09-27 13:54:40,2975f9b2fd8df3c53598b7245e8c81ccc6cfec71,3168,74583
2016-09-27 13:54:39,e53d7fc9b2437c1234af14064b57aacca3ee03d3,3168,74583
2016-09-27 13:54:38,d578463dcf698ce6f3481a39629a004f2ed1d701,3168,74583
2016-09-27 13:54:37,863da5932c8e455c1caf7f277e9ee22e7c07491b,3168,74583
2016-09-27 13:54:36,6454fca6dca2e0248d98df4f62466d540d926827,3168,74583
2016-09-27 13:45:12,6c6a33c73b7545f96e6217e9fdccf1fbad90cb22,3168,74583
2016-09-27 02:13:35,4ae493444afc57e85a91739657db6292eb799df1,3174,74724
2016-09-26 14:36:03,1942029dbb1b7591f76acc921ea7856503f84805,3168,74583
2016-09-25 05:27:55,68f6e6e64cfc502454fed3af1365435acacfb856,3174,74718
2016-09-23 22:55:55,cf546c7e4015ada901050523369b0ea3c464a0af,3168,74583
2016-09-22 23:05:43,be0ecb61be954efa110cc1b026bbc11922078703,3168,74583
2016-09-22 17:50:30,ac9d8418b1d711a6e0b5fae3ce03128905a6e85a,3168,74583
2016-09-22 16:41:50,49cd8e138bb11ebecac825d2d1f24a4014e3c5a8,3168,74583
2016-09-22 15:43:43,ca5f98be8c674f0f2cbc2e2e5b0998579c1a4a49,3168,74583
2016-09-21 16:40:19,9d7049a872b33668d506cc22b3cd53f903bd0c6f,3168,74583
2016-09-21 15:44:57,9f77473ae6d8824165c5c736e7a2a9dc89bfe2cf,3168,74583
2016-09-21 15:31:54,518b1d78ac41f680607d62ed8136738a5d4c8964,3168,74583
2016-09-21 15:18:27,098758b3ce98ac222288b5713de35e0f59ea4556,3168,74583
2016-09-21 15:08:34,f4daf10e2f6e1e6e7c3cf52316c497c7ccc422f7,3181,74875
2016-09-21 14:46:57,700260cc71a455f0a8954d61eac75c299ab35810,3168,74583
2016-09-21 14:36:31,f3c4381b24cf673d89b90dd7927e274e02d6f1ff,3168,74583
2016-09-21 14:36:12,5c77b36ce9ecbe1e07cf5ca24929c0cb6e8f53dc,3168,74583
2016-09-21 14:18:57,50457e27af1a5a1fadca8b9320d7f17e7fa8235c,3168,74583
2016-09-21 10:18:31,e86fffc4caced2ff3e98437ef08f44bb38748733,3168,74583
2016-09-21 02:03:49,74413695f39225e4f15968bf6f14eb9ebb9e5095,3168,74583
2016-09-20 21:46:27,c23dd5beaa7c0656cbdf185416137fc4ecb9fed0,3168,74583
2016-09-20 21:12:09,ccd94e6e641d82ec7a2d9e83143640c411cf1b15,3168,74583
2016-09-20 21:12:08,76f8eaf2d5d68e7b3ffb91cee5d9a3088e778e36,3165,74503
2016-09-20 21:12:07,becf897da942079219e475ddbdb77de885ff8be8,3181,74875
2016-09-20 20:24:55,36e4f70499826e7d7f40cfafe2738e971ebf2492,3181,74875
2016-09-20 20:24:54,c998d619b113bb4d0b58bd24119461cadb59fefd,3181,74875
2016-09-19 20:27:13,3fff6591cf30199052c45d4c4f4f9978b535338b,3181,74875
2016-09-19 19:51:06,b924c3b7950ac8207ffd35a59b40b3d06f3d13e1,3181,74875
2016-09-19 19:19:30,29c65d95b98cbc0a45658c8efbc6f6cc3c05f7f6,3181,74875
2016-09-19 18:34:11,77e50beade7b347110ee07964850fe68065857e5,3181,74875
2016-09-19 17:25:03,87eb87525fb2f377a80bc77c17c758ecd56960fb,3181,74875
2016-09-19 17:02:48,95e07f273522aa5c1677673647b2b298e32a6866,3181,74875
2016-09-19 13:38:02,7de7067bdb17234a48a95925908e9f69107948a6,3181,74875
2016-09-19 12:53:31,36b50554f6c4713f114fe059c4ce06b741950dfc,3181,74875
2016-09-16 20:50:10,a642a9aeeea0ac22474f45cf21cb384acaaf25dc,3181,74875
2016-09-16 20:07:13,592a4dfd65187fa8531561a6040bb0a8ccc72ede,3181,74875
2016-09-16 19:18:50,1d2e1015c71e228361c4061623726dc3420e3e15,3181,74875
2016-09-16 15:29:45,f1dba1deb50983151a3abbf681b65a3dbfac5bc3,3181,74875
2016-09-16 15:03:13,eb7e1fa58089cbee79a7aeada665ca3b4b8c120a,3181,74875
2016-09-15 20:01:23,86c7635b451a47e733a3d5c944da11b59d78ec41,3181,74875
2016-09-15 19:41:36,c77f2b92df218dc71311e0fbeff408675a065c84,3181,74875
2016-09-15 19:32:10,069abae1a3eda44e96afb2656f2d23bc739c80ca,3181,74875
2016-09-15 02:21:43,ae0d41af6f3377e6fe10ddfdff6a62c1f66eca51,3181,74875
2016-09-15 01:04:07,e1b27c45ae4b881e5416a5c50e8945232527ea59,3181,74875
2016-09-15 00:24:10,2aa646c711b8764af1a449b265d2539d30cea7cd,3181,74875
2016-09-14 18:45:00,17d95691ad0ccf6775ca5842ce4c0f6918bfab9d,3181,74875
2016-09-14 18:32:01,5e52d29e88277a2e18932d673fc8008d7a3b34f7,3181,74875
2016-09-14 17:47:12,a5693d05897ed9cce0f398c97f0b524c51785f29,3181,74875
2016-09-14 15:16:40,31436cdeddd554d9685ad19479ca5521cf2bf909,3181,74875
2016-09-14 03:28:25,3babc380385564e0b65930e69d6b971852bf1a3e,3181,74875
2016-09-13 19:49:16,fb0981eef01234488f08772f61e71ed32561da64,3181,74875
2016-09-13 18:45:12,508c7ace1100f04ab7fce164a9d3241995d16e60,3181,74875
2016-09-12 17:00:33,7b2ca76f3dd1013284bbbfc9dc32de0144cc2b9c,3181,74875
2016-09-12 16:17:17,3bdba2ec50a3d4e1f7df0f62b504a4924a31c255,3181,74875
2016-09-08 18:59:38,df07f67614e2bc54c5474749ea5974e1c03e95b9,3181,74875
2016-09-08 18:52:57,4a00e69212f33e4b1e696a54c8ad6bd80e631e72,3181,74875
2016-09-08 18:22:01,36c4f4a148557f815944203766579c33f5bdbb16,3181,74875
2016-09-08 14:21:00,1ccc9e4b644ab5abda7e1b74587f3eb571cee9c0,3181,74875
2016-09-08 01:58:15,40fa6aeea4027a187524e13d03b7451143ec8056,3181,74875
2016-09-08 00:42:19,d6ad73e0648317fe3ccc27e6b984826f7b622073,3181,74875
2016-09-07 17:48:12,9c8f0ce667b5b033aa4bf391ceeb2abb26dbbfdb,3163,74368
2016-09-07 17:12:34,a5ecaf4c3a712531e2c692e0a8f6fedff898118c,3161,74331
2016-09-07 01:33:49,cf44fcb207e30a4c547071c726c929f08a292c4a,3163,74368
2016-09-06 20:59:34,15aaafe2902b8556bc70763d70fda3db459ad821,3163,74368
2016-09-06 19:42:14,89786f195d1e8c15b360107b46ec674a62efa22c,3163,74368
2016-09-06 19:11:43,ec1ca28f67ced5e277fc7a276177666372987055,3163,74368
2016-09-06 18:13:32,977d1fa0b9607b935452186793cf7d5e70aa6ac4,3179,74875
2016-09-06 17:48:17,cf2abf10e27ccde572464fa34bdc40b0d1736487,3163,74368
2016-09-06 16:42:06,a3e869e5657640939719c96ff6b1315718f8cd6b,3161,74331
2016-09-06 16:39:29,154697965f667c233cdc38517c40de58d22e2b42,3161,74331
2016-09-06 15:02:07,393aa06437165f4bee1a43aaead26aaa539b8ef2,3163,74368
2016-09-06 14:12:01,d7b3c5486057f92722275167e35d6221996eb663,3163,74368
2016-09-06 14:12:00,ebe8311f8ba68073ddaf3e90dd470ac21bafb540,3163,74368
2016-09-06 13:57:23,1ca23f2583d4c4c6ec126b3c2c8adeb2b890cca3,3179,74875
2016-09-05 18:12:04,c09f7ab04cd52deb68cec6ecfef091ffb5992a37,3163,74368
2016-09-02 20:47:32,a4e495dd248b22595f1c195931a987c77b91d7f9,3163,74368
2016-09-02 20:47:13,7ac91273f9e65c4be9dde6b8218259a0c71c8f37,3163,74368
2016-09-02 19:49:03,9a301dc59bcf36161de264bb80b48d78173aa745,3163,74368
2016-09-02 18:59:21,2871a7eca01ecfc9d800befbec15638af86fe5fd,3163,74368
2016-09-02 18:16:18,01fb359a8c8d87693b73f6c0498d60f8ea97cc5a,3163,74368
2016-09-02 17:33:55,2e50a092b11eee4dbae80f044b8a0e20b4c48487,3161,74331
2016-09-02 17:19:46,e8e054fbd03be9e1d23339b9f73d081fd2b93ee3,3163,74368
2016-09-02 17:15:12,bf4079dcebbd19f3e3d5403d342cc4a4686ddfe4,3163,74368
2016-09-02 16:56:36,1295b862488cee484a62a0fc5280db166ec6604b,3161,74342
2016-09-02 16:53:01,c84b5ada3631b9624372a1491f30ec3a1b2c34d7,3161,74331
2016-09-02 16:49:09,dee715cff2143acc1eeea39f250ec97bf98aaed9,3161,74331
2016-09-02 16:12:22,dfd37fcf7837dfd03d1ab2fddd2107ad01220409,3163,74368
2016-09-02 15:32:02,768cdb73c3adc8a3cfa267be1bf2dd9fb3b0cfc8,3163,74368
2016-09-02 14:41:50,9063cb3ce41094060e36e7da45545bfe18ba5959,3163,74368
2016-09-01 21:24:56,22dead208a35812c4870517d8104a66145149cf7,3163,74368
2016-09-01 20:54:56,dd2bc5a736a72d0f68dd3a4fc1210f90b71f8776,3163,74368
2016-09-01 20:41:45,5e3b949fc6473f63609e5ff1916691785770d8e5,3163,74368
2016-09-01 20:04:46,311284475acdce84d8c09f1443aabcc436c51469,3163,74368
2016-09-01 19:19:55,5b1aa5ec55c70660103206e99e5f13fa6ed8f332,3163,74368
2016-09-01 18:20:19,615d1535f7e56a3ef5e9e9997ec10ad9d920a6d0,3163,74368
2016-09-01 15:51:00,d463a9855b1996c56cbf5207799c6657e8bbb0b9,3163,74368
2016-09-01 02:04:06,959baf7fe01ff1c879bc778d3605ab26c3057940,3161,74331
2016-09-01 01:22:06,fbd3774278cf64a5f3b9f913f2c742598a4b2a38,3161,74331
